"rules","support","confidence","coverage","lift","count"
"{Departamento=Guatemala,Edad=[-7.97e+03,26),Pueblo_Pertenencia=Ladino} => {Nivel_Educativo=Licenciatura}",0.0570685545040815,0.831287267625395,0.0686508223169352,1.4473034392829,2370
"{Nivel_Educativo=Licenciatura,Sexo=Mujer,Edad=[34,124]} => {Pueblo_Pertenencia=Ignorado}",0.066242866430687,0.632413793103448,0.104746081051795,1.44495556854055,2751
"{Nivel_Educativo=Licenciatura,Sexo=Hombre,Pueblo_Pertenencia=Ladino} => {Departamento=Guatemala}",0.0582243733294806,0.620318111852232,0.0938621204459534,1.43580374914231,2418
"{Sexo=Mujer,Edad=[34,124],Sector=Privado} => {Pueblo_Pertenencia=Ignorado}",0.0715885284981579,0.627744932432432,0.114040790772713,1.43428803361501,2973
"{Sexo=Mujer,Sector=Público} => {Pueblo_Pertenencia=Ladino}",0.117676804160948,0.638907046672768,0.184184545739122,1.42551822603951,4887
"{Sector=Público} => {Pueblo_Pertenencia=Ladino}",0.182113703676949,0.636294800605755,0.286209636639457,1.4196898283112,7563
"{Sexo=Hombre,Sector=Público} => {Pueblo_Pertenencia=Ladino}",0.0644368995160009,0.631578947368421,0.102025090900335,1.40916789906319,2676
"{Departamento=Guatemala,Edad=[-7.97e+03,26)} => {Nivel_Educativo=Licenciatura}",0.0788846348334899,0.80709534368071,0.097738929422813,1.40518435952359,3276
"{Nivel_Educativo=Licenciatura,Sector=Privado} => {Pueblo_Pertenencia=Ignorado}",0.259288689831202,0.614016080287392,0.42228322377134,1.40291999330189,10768
"{Nivel_Educativo=Licenciatura,Sexo=Hombre,Sector=Privado} => {Pueblo_Pertenencia=Ignorado}",0.100195044426786,0.613897904986722,0.163211249969901,1.4026499832853,4161
"{Grupos_Quinquenales=70 y más,Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.0610176021575285,0.998030720756203,0.0611379999518409,1.39821265736546,2534
"{Edad=[34,124],Grupos_Quinquenales=70 y más,Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.0610176021575285,0.998030720756203,0.0611379999518409,1.39821265736546,2534
"{Nivel_Educativo=Licenciatura,Edad=[-7.97e+03,26),Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.053143586409497,0.99683830171635,0.0533121433215344,1.39654211220114,2207
"{Departamento=Guatemala,Grupos_Quinquenales=25 a 29,Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.053047268174047,0.993237150586114,0.0534084615569843,1.39149700187871,2203
"{Departamento=Guatemala,Edad=[26,34),Sector=Privado} => {Pueblo_Pertenencia=Ignorado}",0.0739483252666811,0.608842188739096,0.121457294902357,1.39109855062423,3071
"{Grupos_Quinquenales=70 y más} => {Sector=Privado}",0.0611620795107034,0.992575224697147,0.0616195911290905,1.3905696625324,2540
"{Edad=[34,124],Grupos_Quinquenales=70 y más} => {Sector=Privado}",0.0611620795107034,0.992575224697147,0.0616195911290905,1.3905696625324,2540
"{Nivel_Educativo=Técnico,Sector=Público} => {Pueblo_Pertenencia=Ladino}",0.0679765946687857,0.622903795233892,0.109128560764767,1.38981205137637,2823
"{Nivel_Educativo=Licenciatura,Grupos_Quinquenales=25 a 29,Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.0927063016205543,0.992012367946406,0.0934527679452912,1.38978111623136,3850
"{Departamento=Guatemala,Edad=[26,34),Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.0739483252666811,0.990964827363666,0.0746225529148306,1.38831354166534,3071
"{Nivel_Educativo=Licenciatura,Sector=Público} => {Pueblo_Pertenencia=Ladino}",0.0946326663295528,0.622229259024699,0.152086493775434,1.38830703798618,3930
"{Nivel_Educativo=Licenciatura,Sexo=Mujer,Grupos_Quinquenales=25 a 29,Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.0568277589154567,0.990764063811923,0.0573575092104313,1.38803227763875,2360
"{Nivel_Educativo=Licenciatura,Edad=[26,34),Grupos_Quinquenales=25 a 29,Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.0745984733559681,0.990092681367849,0.075344939680705,1.38709168992765,3098
"{Departamento=Guatemala,Grupos_Quinquenales=20 a 24} => {Nivel_Educativo=Licenciatura}",0.0539141322930964,0.795664534470505,0.0677598786390233,1.38528287645267,2239
"{Departamento=Guatemala,Edad=[-7.97e+03,26),Grupos_Quinquenales=20 a 24} => {Nivel_Educativo=Licenciatura}",0.0539141322930964,0.795664534470505,0.0677598786390233,1.38528287645267,2239
"{Nivel_Educativo=Licenciatura,Edad=[26,34),Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.115702280334224,0.985236825917572,0.117436008572323,1.38028877453466,4805
"{Grupos_Quinquenales=25 a 29,Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.118639986515447,0.984612310151878,0.120494112547858,1.37941384570716,4927
"{Edad=[26,34),Grupos_Quinquenales=25 a 29,Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.0962941558910641,0.983280059011556,0.0979315658937128,1.37754739974668,3999
"{Sexo=Mujer,Grupos_Quinquenales=25 a 29,Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.0724313130583448,0.983006535947712,0.0736834501191938,1.3771642017128,3008
"{Sexo=Hombre,Edad=[26,34),Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.0643646608394134,0.982359426681367,0.0655204796648125,1.37625762003341,2673
"{Sexo=Mujer,Edad=[26,34),Grupos_Quinquenales=25 a 29,Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.0584170098003805,0.981788749494132,0.0595005899491921,1.37545811752325,2426
"{Nivel_Educativo=Licenciatura,Sexo=Mujer,Edad=[26,34),Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.0677598786390233,0.981171548117155,0.0690601748175973,1.37459343594634,2814
"{Nivel_Educativo=Maestría,Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.0674227648149486,0.979706088173548,0.0688193792289725,1.37254036824071,2800
"{Edad=[26,34),Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.155264995545282,0.976230128690386,0.159045486286691,1.36767064785558,6448
"{Sexo=Mujer,Grupos_Quinquenales=25 a 29,Sector=Privado,Pueblo_Pertenencia=Ignorado} => {Nivel_Educativo=Licenciatura}",0.0568277589154567,0.784574468085106,0.0724313130583448,1.36597463988204,2360
"{Sexo=Mujer,Edad=[26,34),Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.0909003347058682,0.971936148300721,0.0935250066218787,1.36165490344367,3775
"{Grupos_Quinquenales=25 a 29,Sector=Privado,Pueblo_Pertenencia=Ignorado} => {Nivel_Educativo=Licenciatura}",0.0927063016205543,0.781408565049726,0.118639986515447,1.36046267966084,3850
"{Sexo=Mujer,Grupos_Quinquenales=25 a 29,Pueblo_Pertenencia=Ignorado} => {Nivel_Educativo=Licenciatura}",0.0573575092104313,0.77843137254902,0.0736834501191938,1.35527927181437,2382
"{Edad=[26,34),Grupos_Quinquenales=30 a 34,Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.0589708396542175,0.964933018124507,0.0611139203929784,1.35184371722473,2449
"{Grupos_Quinquenales=25 a 29,Pueblo_Pertenencia=Ignorado} => {Nivel_Educativo=Licenciatura}",0.0934527679452912,0.775579536370903,0.120494112547858,1.35031411419726,3881
"{Departamento=Guatemala,Sexo=Hombre,Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.0644609790748634,0.963296149694135,0.0669170940788365,1.34955051110372,2677
"{Edad=[26,34),Grupos_Quinquenales=25 a 29,Sector=Privado,Pueblo_Pertenencia=Ignorado} => {Nivel_Educativo=Licenciatura}",0.0745984733559681,0.774693673418355,0.0962941558910641,1.34877179236955,3098
"{Nivel_Educativo=Licenciatura,Sexo=Mujer,Sector=Público} => {Pueblo_Pertenencia=Ladino}",0.0564184064147945,0.601386036960986,0.0938139613282285,1.34180200553123,2343
"{Edad=[26,34),Grupos_Quinquenales=25 a 29,Pueblo_Pertenencia=Ignorado} => {Nivel_Educativo=Licenciatura}",0.075344939680705,0.769363166953528,0.0979315658937128,1.33949117345462,3129
"{Grupos_Quinquenales=30 a 34,Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.0712754942329457,0.954223081882656,0.074694791591418,1.33683940112353,2960
"{Departamento=Guatemala,Nivel_Educativo=Licenciatura,Grupos_Quinquenales=20 a 24} => {Sector=Privado}",0.0509282669941487,0.944618133095132,0.0539141322930964,1.32338314102175,2115
"{Departamento=Guatemala,Nivel_Educativo=Licenciatura,Edad=[-7.97e+03,26),Grupos_Quinquenales=20 a 24} => {Sector=Privado}",0.0509282669941487,0.944618133095132,0.0539141322930964,1.32338314102175,2115
"{Departamento=Guatemala,Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.1645597052662,0.943922651933702,0.174336006164367,1.32240879169297,6834
"{Departamento=Guatemala,Nivel_Educativo=Licenciatura,Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.101374942811048,0.942045200268516,0.10761154855643,1.3197785353018,4210
"{Nivel_Educativo=Licenciatura,Sexo=Mujer,Grupos_Quinquenales=20 a 24} => {Sector=Privado}",0.0587541236244552,0.939545629572584,0.0625346143658648,1.31627670784063,2440
"{Nivel_Educativo=Licenciatura,Sexo=Mujer,Edad=[-7.97e+03,26),Grupos_Quinquenales=20 a 24} => {Sector=Privado}",0.0587541236244552,0.939545629572584,0.0625346143658648,1.31627670784063,2440
"{Nivel_Educativo=Licenciatura,Sexo=Hombre,Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.100195044426786,0.937162162162162,0.106913241349418,1.31293753778067,4161
"{Nivel_Educativo=Licenciatura,Grupos_Quinquenales=20 a 24} => {Sector=Privado}",0.0882275036721327,0.932790224032587,0.0945845072118279,1.30681257679214,3664
"{Nivel_Educativo=Licenciatura,Edad=[-7.97e+03,26),Grupos_Quinquenales=20 a 24} => {Sector=Privado}",0.0882275036721327,0.932790224032587,0.0945845072118279,1.30681257679214,3664
"{Sexo=Mujer,Edad=[26,34),Sector=Privado,Pueblo_Pertenencia=Ignorado} => {Nivel_Educativo=Licenciatura}",0.0677598786390233,0.745430463576159,0.0909003347058682,1.29782340677711,2814
"{Edad=[26,34),Sector=Privado,Pueblo_Pertenencia=Ignorado} => {Nivel_Educativo=Licenciatura}",0.115702280334224,0.745192307692308,0.155264995545282,1.29740876812786,4805
"{Departamento=Guatemala,Sexo=Mujer,Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.0902983457343061,0.92501233349778,0.0976185316285006,1.29591597334377,3750
"{Departamento=Guatemala,Nivel_Educativo=Licenciatura,Sexo=Mujer,Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.0574056683281562,0.923315259488768,0.0621734209829276,1.29353842091924,2384
"{Sexo=Hombre,Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.148257843916299,0.918543935551246,0.161405283055214,1.28685393177167,6157
"{Sexo=Mujer,Edad=[26,34),Pueblo_Pertenencia=Ignorado} => {Nivel_Educativo=Licenciatura}",0.0690601748175973,0.738414006179197,0.0935250066218787,1.28560748176816,2868
"{Edad=[26,34),Pueblo_Pertenencia=Ignorado} => {Nivel_Educativo=Licenciatura}",0.117436008572323,0.738380015140045,0.159045486286691,1.285548302048,4877
"{Nivel_Educativo=Técnico,Edad=[-7.97e+03,26),Pueblo_Pertenencia=Ladino} => {Sexo=Mujer}",0.0506152327289364,0.76827485380117,0.0658816730477498,1.28367275813755,2102
"{Edad=[-7.97e+03,26),Sector=Privado,Pueblo_Pertenencia=Ignorado} => {Nivel_Educativo=Licenciatura}",0.053143586409497,0.734931734931735,0.0723109152640324,1.27954471219469,2207
"{Nivel_Educativo=Técnico,Sector=Público,Pueblo_Pertenencia=Ladino} => {Sexo=Mujer}",0.0516988128777481,0.760538434289763,0.0679765946687857,1.27074635436007,2147
"{Departamento=Guatemala,Grupos_Quinquenales=25 a 29,Pueblo_Pertenencia=Ladino} => {Nivel_Educativo=Licenciatura}",0.0548050759710082,0.728786423310919,0.0752004623275302,1.26884548583739,2276
"{Nivel_Educativo=Licenciatura,Sexo=Mujer,Edad=[-7.97e+03,26)} => {Sector=Privado}",0.0840376604300609,0.904379372894532,0.0929230176503166,1.26700978230736,3490
"{Departamento=Guatemala,Edad=[34,124],Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.0689156974644225,0.898587127158556,0.076693394977004,1.25889501075356,2862
"{Nivel_Educativo=Licenciatura,Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.259288689831202,0.893758300132802,0.290110525175179,1.25212996141467,10768
"{Departamento=Guatemala,Grupos_Quinquenales=25 a 29} => {Nivel_Educativo=Licenciatura}",0.0995689758963616,0.718630517900591,0.138553781694719,1.25116365982869,4135
"{Edad=[-7.97e+03,26),Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.0723109152640324,0.89268727705113,0.0810036360133882,1.25062948853545,3003
"{Nivel_Educativo=Licenciatura,Edad=[-7.97e+03,26)} => {Sector=Privado}",0.128801560355414,0.892541298181211,0.144308796262852,1.2504249762901,5349
"{Sexo=Hombre,Grupos_Quinquenales=25 a 29,Sector=Privado} => {Nivel_Educativo=Licenciatura}",0.0613787955404657,0.716212419218882,0.0856991499915722,1.24695365604917,2549
"{Sexo=Hombre,Grupos_Quinquenales=25 a 29} => {Nivel_Educativo=Licenciatura}",0.0835560692528113,0.716202270381837,0.116665462688724,1.24693598652946,3470
"{Departamento=Guatemala,Nivel_Educativo=Licenciatura,Edad=[-7.97e+03,26)} => {Sector=Privado}",0.0700474367309591,0.887973137973138,0.0788846348334899,1.24402511374984,2909
"{Nivel_Educativo=Técnico,Pueblo_Pertenencia=Ladino} => {Sexo=Mujer}",0.101952852223747,0.744243276498506,0.136988610368658,1.24351957472164,4234
"{Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.388331045775241,0.887268926056338,0.437670061884466,1.24303853288107,16127
"{Sexo=Hombre,Edad=[26,34),Grupos_Quinquenales=25 a 29} => {Nivel_Educativo=Licenciatura}",0.0647258542223507,0.705697033342085,0.0917190397071926,1.22864596057785,2688
"{Sexo=Mujer,Sector=Privado,Pueblo_Pertenencia=Ignorado} => {Nivel_Educativo=Licenciatura}",0.14739097979725,0.703886844526219,0.20939584386814,1.22549435149999,6121
"{Grupos_Quinquenales=25 a 29,Sector=Privado} => {Nivel_Educativo=Licenciatura}",0.156517132606131,0.701262272089762,0.223193431096342,1.22092486888927,6500
"{Departamento=Guatemala,Sexo=Mujer,Grupos_Quinquenales=25 a 29} => {Nivel_Educativo=Licenciatura}",0.0573334296515688,0.699882422104644,0.0819186592501625,1.21852249644002,2381
"{Nivel_Educativo=Técnico,Sector=Privado,Pueblo_Pertenencia=Ladino} => {Sexo=Mujer}",0.0502540393459992,0.728192602930914,0.0690120156998724,1.21670129177702,2087
"{Sexo=Mujer,Pueblo_Pertenencia=Ignorado} => {Nivel_Educativo=Licenciatura}",0.171494618218594,0.698303755270125,0.24558742083845,1.21577397612933,7122
"{Departamento=Guatemala,Grupos_Quinquenales=25 a 29,Sector=Privado} => {Nivel_Educativo=Licenciatura}",0.067591321726986,0.693428853754941,0.0974740542753257,1.20728658313793,2807
"{Sexo=Mujer,Grupos_Quinquenales=25 a 29,Sector=Privado} => {Nivel_Educativo=Licenciatura}",0.095138337065665,0.691943957968476,0.13749428110477,1.20470132186613,3951
"{Sexo=Hombre,Edad=[34,124],Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.0584892484769679,0.859518754423213,0.0680488333453731,1.20416133159402,2429
"{Nivel_Educativo=Licenciatura,Sexo=Mujer,Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.14739097979725,0.859449592811008,0.171494618218594,1.20406443814217,6121
"{Nivel_Educativo=Técnico,Sector=Público} => {Sexo=Mujer}",0.0785716005682776,0.719991173874669,0.109128560764767,1.20299792636657,3263
"{Departamento=Guatemala,Grupos_Quinquenales=20 a 24} => {Sector=Privado}",0.0581039755351682,0.857498223169865,0.0677598786390233,1.20133062476879,2413
"{Departamento=Guatemala,Edad=[-7.97e+03,26),Grupos_Quinquenales=20 a 24} => {Sector=Privado}",0.0581039755351682,0.857498223169865,0.0677598786390233,1.20133062476879,2413
"{Departamento=Quetzaltenango} => {Sector=Privado}",0.0706494257025211,0.853899883585565,0.0827373642514869,1.19628945334227,2934
"{Sexo=Mujer,Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.20939584386814,0.852632611040298,0.24558742083845,1.19451404054558,8696
"{Edad=[26,34),Grupos_Quinquenales=25 a 29,Sector=Privado} => {Nivel_Educativo=Licenciatura}",0.116954417395073,0.686016949152542,0.17048327674637,1.19438216917603,4857
"{Departamento=Guatemala,Edad=[26,34),Grupos_Quinquenales=25 a 29} => {Nivel_Educativo=Licenciatura}",0.0749115076211804,0.685695393431783,0.109248958559079,1.19382232816956,3111
"{Grupos_Quinquenales=25 a 29} => {Nivel_Educativo=Licenciatura}",0.208240025042741,0.68488160291439,0.304052589756556,1.19240548725241,8648
"{Nivel_Educativo=Maestría,Sexo=Mujer} => {Sector=Privado}",0.0657853548122998,0.850031113876789,0.077391702184016,1.19086941700196,2732
"{Nivel_Educativo=Técnico,Grupos_Quinquenales=20 a 24} => {Sexo=Mujer}",0.0742372799730309,0.710532380732888,0.104481205904308,1.18719369299763,3083
"{Nivel_Educativo=Técnico,Edad=[-7.97e+03,26),Grupos_Quinquenales=20 a 24} => {Sexo=Mujer}",0.0742372799730309,0.710532380732888,0.104481205904308,1.18719369299763,3083
"{Nivel_Educativo=Licenciatura,Edad=[-7.97e+03,26),Pueblo_Pertenencia=Ladino} => {Sector=Privado}",0.0687712201112476,0.846473029045643,0.0812444316020131,1.18588464133983,2856
"{Nivel_Educativo=Técnico,Edad=[-7.97e+03,26)} => {Sexo=Mujer}",0.0853379566086349,0.709083633453381,0.120349635194683,1.18477305225047,3544
"{Grupos_Quinquenales=30 a 34,Pueblo_Pertenencia=Ignorado} => {Nivel_Educativo=Licenciatura}",0.0506874714055238,0.6785944551902,0.074694791591418,1.18145931872694,2105
"{Grupos_Quinquenales=20 a 24,Pueblo_Pertenencia=Ladino} => {Sexo=Mujer}",0.0790291121866647,0.705958270595827,0.111945869151677,1.17955103679638,3282
"{Edad=[-7.97e+03,26),Grupos_Quinquenales=20 a 24,Pueblo_Pertenencia=Ladino} => {Sexo=Mujer}",0.0790291121866647,0.705958270595827,0.111945869151677,1.17955103679638,3282
"{Sexo=Mujer,Edad=[26,34),Grupos_Quinquenales=25 a 29,Sector=Privado} => {Nivel_Educativo=Licenciatura}",0.0703604709961713,0.677015755329008,0.103927376050471,1.17871074091554,2922
"{Sexo=Hombre,Sector=Privado,Pueblo_Pertenencia=Ignorado} => {Nivel_Educativo=Licenciatura}",0.100195044426786,0.675816144226084,0.148257843916299,1.17662217136482,4161
"{Edad=[26,34),Grupos_Quinquenales=25 a 29} => {Nivel_Educativo=Licenciatura}",0.159527077463941,0.675537881105333,0.236148233764357,1.17613770445744,6625
"{Departamento=Guatemala,Nivel_Educativo=Maestría} => {Sector=Privado}",0.0874810373473958,0.837482710926694,0.104457126345445,1.1732894613256,3633
"{Nivel_Educativo=Maestría} => {Sector=Privado}",0.12410604637723,0.835738608723853,0.148498639504924,1.17084602373892,5154
"{Sexo=Mujer,Edad=[34,124],Pueblo_Pertenencia=Ignorado} => {Nivel_Educativo=Licenciatura}",0.066242866430687,0.669831994156318,0.0988947482482121,1.16620353353112,2751
"{Nivel_Educativo=Maestría,Edad=[26,34)} => {Sector=Privado}",0.0575019865636062,0.830897703549061,0.0692046521707722,1.16406405325672,2388
"{Nivel_Educativo=Maestría,Edad=[34,124]} => {Sector=Privado}",0.0608972043632161,0.830814717477004,0.0732981771773941,1.16394779212976,2529
"{Departamento=Guatemala,Edad=[-7.97e+03,26)} => {Sector=Privado}",0.0811962724842881,0.830746489283075,0.097738929422813,1.16385220637037,3372
"{Sector=Privado,Pueblo_Pertenencia=Ignorado} => {Nivel_Educativo=Licenciatura}",0.259288689831202,0.667700130216407,0.388331045775241,1.16249187556103,10768
"{Sexo=Mujer,Grupos_Quinquenales=25 a 29} => {Nivel_Educativo=Licenciatura}",0.12468395578993,0.66538164996145,0.187387127067832,1.15845531133396,5178
"{Sexo=Hombre,Edad=[26,34),Sector=Privado} => {Nivel_Educativo=Licenciatura}",0.0723590743817573,0.663209004634738,0.109104481205904,1.15467265138457,3005
"{Sexo=Hombre,Edad=[26,34)} => {Nivel_Educativo=Licenciatura}",0.100797033398348,0.663076191984793,0.152014255098847,1.15444141939951,4186
"{Pueblo_Pertenencia=Ignorado} => {Nivel_Educativo=Licenciatura}",0.290110525175179,0.662852112676056,0.437670061884466,1.1540512886146,12048
"{Sexo=Hombre,Pueblo_Pertenencia=Ignorado} => {Nivel_Educativo=Licenciatura}",0.106913241349418,0.662389974638222,0.161405283055214,1.15324668833064,4440
"{Grupos_Quinquenales=20 a 24} => {Sexo=Mujer}",0.138024031399745,0.686467065868263,0.201064316501722,1.14698413914476,5732
"{Edad=[-7.97e+03,26),Grupos_Quinquenales=20 a 24} => {Sexo=Mujer}",0.138024031399745,0.686467065868263,0.201064316501722,1.14698413914476,5732
"{Edad=[-7.97e+03,26),Pueblo_Pertenencia=Ladino} => {Sexo=Mujer}",0.102699318548484,0.686353395558416,0.149630378771461,1.14679421300123,4265
"{Departamento=Guatemala,Sexo=Mujer,Edad=[-7.97e+03,26)} => {Sector=Privado}",0.0512653808182234,0.818531334102268,0.0626309326013147,1.14673912134174,2129
"{Edad=[-7.97e+03,26),Pueblo_Pertenencia=Ignorado} => {Nivel_Educativo=Licenciatura}",0.0533121433215343,0.658145065398335,0.0810036360133882,1.14585613637393,2214
"{Grupos_Quinquenales=20 a 24,Sector=Privado,Pueblo_Pertenencia=Ladino} => {Sexo=Mujer}",0.0576223843579186,0.68567335243553,0.0840376604300609,1.14565796231322,2393
"{Edad=[-7.97e+03,26),Grupos_Quinquenales=20 a 24,Sector=Privado,Pueblo_Pertenencia=Ladino} => {Sexo=Mujer}",0.0576223843579186,0.68567335243553,0.0840376604300609,1.14565796231322,2393
"{Sexo=Mujer,Edad=[26,34),Grupos_Quinquenales=25 a 29} => {Nivel_Educativo=Licenciatura}",0.0948012232415902,0.656385461820607,0.144429194057165,1.14279259816157,3937
"{Nivel_Educativo=Maestría,Sexo=Hombre} => {Sector=Privado}",0.0564184064147945,0.815240083507307,0.0692046521707722,1.14212817285615,2343
"{Edad=[34,124],Pueblo_Pertenencia=Ignorado} => {Sector=Privado}",0.160755134965927,0.813451931278177,0.197620939584387,1.13962302243536,6676
"{Departamento=Guatemala,Sexo=Hombre,Pueblo_Pertenencia=Ladino} => {Nivel_Educativo=Licenciatura}",0.0582243733294806,0.654043819312956,0.0890221291145946,1.13871570755242,2418
"{Nivel_Educativo=Técnico,Edad=[-7.97e+03,26),Sector=Privado} => {Sexo=Mujer}",0.0504225962580366,0.681197137280416,0.0740205639432686,1.13817887403413,2094
"{Departamento=Guatemala,Edad=[-7.97e+03,26),Pueblo_Pertenencia=Ladino} => {Sector=Privado}",0.0555756218546076,0.809540512101017,0.0686508223169352,1.13414323540273,2308
"{Edad=[26,34),Sector=Privado} => {Nivel_Educativo=Licenciatura}",0.176334609549953,0.650586353944563,0.271039514556093,1.13269612597844,7323
"{Sexo=Hombre,Grupos_Quinquenales=20 a 24} => {Sector=Privado}",0.0509523465530111,0.808250572956455,0.0630402851019769,1.13233606734503,2116
"{Sexo=Hombre,Edad=[-7.97e+03,26),Grupos_Quinquenales=20 a 24} => {Sector=Privado}",0.0509523465530111,0.808250572956455,0.0630402851019769,1.13233606734503,2116
"{Grupos_Quinquenales=25 a 29,Pueblo_Pertenencia=Ladino} => {Nivel_Educativo=Licenciatura}",0.0940306773579908,0.648886673313393,0.144910785234415,1.12973691594482,3905
"{Departamento=Guatemala,Sector=Público} => {Nivel_Educativo=Licenciatura}",0.0800645332177514,0.647013037555945,0.123744852994293,1.12647484327593,3325
"{Edad=[-7.97e+03,26),Sector=Privado,Pueblo_Pertenencia=Ladino} => {Sexo=Mujer}",0.0742372799730309,0.674027109750765,0.110139902236991,1.12619882682919,3083
"{Grupos_Quinquenales=25 a 29,Sector=Privado,Pueblo_Pertenencia=Ladino} => {Nivel_Educativo=Licenciatura}",0.054443882588071,0.644894466628637,0.0844229333718606,1.12278632895739,2261
"{Edad=[-7.97e+03,26)} => {Sexo=Mujer}",0.182282260588986,0.671813986510472,0.271328469262443,1.12250102779293,7570
"{Grupos_Quinquenales=20 a 24,Sector=Privado} => {Sexo=Mujer}",0.103782898697296,0.670712729536259,0.154735245250307,1.12066099154743,4310
"{Edad=[-7.97e+03,26),Grupos_Quinquenales=20 a 24,Sector=Privado} => {Sexo=Mujer}",0.103782898697296,0.670712729536259,0.154735245250307,1.12066099154743,4310
"{Sexo=Mujer,Edad=[26,34),Sector=Privado} => {Nivel_Educativo=Licenciatura}",0.103975535168196,0.642081784386617,0.161935033350189,1.11788933986466,4318
"{Sexo=Hombre,Edad=[-7.97e+03,26)} => {Sector=Privado}",0.0708661417322835,0.795835586803678,0.0890462086734571,1.11494302480754,2943
"{Departamento=Guatemala,Sector=Público,Pueblo_Pertenencia=Ladino} => {Nivel_Educativo=Licenciatura}",0.0612824773050158,0.640090543259557,0.095740326037227,1.11442251167678,2545
"{Grupos_Quinquenales=25 a 29,Sector=Público} => {Nivel_Educativo=Licenciatura}",0.0517228924366106,0.639666468135795,0.0808591586602133,1.11368418040546,2148
"{Nivel_Educativo=Licenciatura,Grupos_Quinquenales=20 a 24,Sector=Privado} => {Sexo=Mujer}",0.0587541236244552,0.665938864628821,0.0882275036721327,1.11268457490124,2440
"{Nivel_Educativo=Licenciatura,Edad=[-7.97e+03,26),Grupos_Quinquenales=20 a 24,Sector=Privado} => {Sexo=Mujer}",0.0587541236244552,0.665938864628821,0.0882275036721327,1.11268457490124,2440
"{Edad=[26,34)} => {Nivel_Educativo=Licenciatura}",0.244311204218739,0.638273779567187,0.382768667678008,1.11125945548341,10146
"{Departamento=Guatemala,Sexo=Mujer,Pueblo_Pertenencia=Ignorado} => {Nivel_Educativo=Licenciatura}",0.0621734209829276,0.636901825357671,0.0976185316285006,1.10887082988633,2582
"{Departamento=Guatemala,Sexo=Hombre} => {Nivel_Educativo=Licenciatura}",0.108020901057093,0.636221812508864,0.169784969539358,1.1076869010892,4486
"{Departamento=Guatemala,Sexo=Mujer,Sector=Privado,Pueblo_Pertenencia=Ignorado} => {Nivel_Educativo=Licenciatura}",0.0574056683281562,0.635733333333333,0.0902983457343061,1.10683643986081,2384
"{Edad=[-7.97e+03,26),Sector=Privado} => {Sexo=Mujer}",0.138337065664957,0.661256906077348,0.20920320739724,1.10486172007589,5745
"{Nivel_Educativo=Licenciatura,Grupos_Quinquenales=20 a 24} => {Sexo=Mujer}",0.0625346143658648,0.661150712830957,0.0945845072118279,1.10468428699082,2597
"{Nivel_Educativo=Licenciatura,Edad=[-7.97e+03,26),Grupos_Quinquenales=20 a 24} => {Sexo=Mujer}",0.0625346143658648,0.661150712830957,0.0945845072118279,1.10468428699082,2597
"{Departamento=Guatemala,Edad=[26,34)} => {Nivel_Educativo=Licenciatura}",0.114233427243613,0.632196162046908,0.180693009704062,1.10067808718593,4744
"{Edad=[-7.97e+03,26),Pueblo_Pertenencia=Ignorado} => {Sexo=Mujer}",0.0531676659683595,0.656361474435196,0.0810036360133882,1.09668218353729,2208
"{Nivel_Educativo=Licenciatura,Edad=[-7.97e+03,26),Sector=Privado} => {Sexo=Mujer}",0.0840376604300609,0.652458403439895,0.128801560355414,1.09016073371376,3490
